Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
ASTRON,C12,24328,001,The Planets,Raymond Jeanloz; Courtney Dressing,under,14,31,8,5,2,4,1,0,0,0,0,0,3,27,5
ASTRON,C161,21598,001,Rela Astro & Cosmo,Adrian Lee,under,5,4,4,1,6,5,0,1,1,0,0,0,0,7,0
BIO ENG,100,29196,001,Ethics In Sci & Eng,Teresa Head-Gordon,under,78,20,2,3,2,0,0,0,0,0,0,0,0,16,0
BIO ENG,101,27946,001,Instr Biology Med,Steven Conolly,under,8,4,4,6,4,0,3,0,0,0,0,0,0,14,0
BIO ENG,104,27950,001,Bio Trans Phen,Aaron Streets,under,0,13,12,8,17,8,6,3,0,0,0,0,0,20,0
BIO ENG,11,27917,001,Engineering Molecul,John Dueber; Niren Murthy; Andrew Chen; Navid Jawad,under,5,34,17,20,19,10,6,4,2,2,0,1,2,64,8
BIO ENG,110,27957,001,Biomed Phys For Eng,Dorian Liepmann,under,20,46,26,7,9,0,0,0,0,0,0,0,0,23,0
BIO ENG,111,32728,001,Func Bio Dev & Char,Seung-Wuk Lee; Han Kim,under,6,12,0,10,2,0,0,0,0,0,0,0,0,17,0
BIO ENG,115,27962,001,Tissue Engineering,Michael Conboy; Irina Conboy,under,1,8,23,1,4,0,0,0,0,0,0,0,0,2,0
BIO ENG,135,28829,001,Front/Micro Sys Bio,Adam Arkin,under,1,1,4,1,1,0,1,1,0,0,0,0,0,7,1
BIO ENG,140L,28892,001,Synth Bio Lab,JOHN ANDERSON,under,0,5,6,7,1,1,1,0,0,0,0,0,0,8,0
BIO ENG,145,29291,001, Intro Machine Lrn,Liana Lareau,under,5,18,2,4,0,0,0,0,0,0,0,0,0,5,1
BIO ENG,153,28945,001,Biotech Entrepren,David Kirn; Sydnee Ruff,under,2,46,0,0,0,0,0,0,0,0,0,0,0,5,0
BIO ENG,171,33413,001,Neuroethology And N,Michael Yartsev,under,5,6,6,1,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,25,29060,001,Careers In Biotech,Hayley Lam,under,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2
BIO ENG,C112,33036,001,Molec Biomec Cell,Mohammad Kaazempur Mofrad,under,0,0,4,2,2,2,0,0,0,0,0,0,0,3,0
BIOLOGY,1A,21613,001,General Biology Lec,Michael Meighan; Erol Kepkep; Randy Schekman; Marla Feller; Karine Gibbs,under,4,179,132,62,147,19,32,19,13,1,0,0,1,141,2
BIOLOGY,1AL,21644,001,General Biology Lab,Michael Meighan; Erol Kepkep; Robin Ball,under,20,507,92,32,17,7,2,0,0,0,0,0,2,52,2
BIOLOGY,1B,21672,001,General Biology,Brett Boltz; Ellen Simms; Joshua Povich; Benjamin Blackman; Benjamin Blonder,under,6,91,81,79,53,56,46,27,23,6,5,0,5,75,24
BUDDSTD,C113,25539,001,Thought In India,Alexander Von Rospatt,under,3,4,2,1,0,0,0,1,0,0,1,0,0,6,1
BUDDSTD,C117,24340,001,Mongolian Buddhism,Brian Baumann,under,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0
BUDDSTD,C128,25550,001,Buddhism Contemp,Mark Blum,under,1,14,3,2,4,0,0,0,0,0,0,0,0,17,1
BUDDSTD,C152,32817,001,Buddhist Astral Sci,Brian Baumann,under,0,8,1,0,0,0,0,0,0,0,0,0,2,0,0
CELTIC,129,24940,001,Mod Celtic Cultures,Thomas Walsh,under,1,14,1,0,2,0,0,0,0,0,0,0,0,14,0
CELTIC,173,30225,001,Celtic Christianity,Annalee Rejhon,under,0,3,1,0,1,0,1,1,0,0,0,0,0,3,0
CELTIC,R1B,26177,002,Voices/Celtic World,Thomas Walsh,under,1,8,2,0,1,0,0,0,0,0,0,0,0,5,0
CELTIC,R1B,21724,001,Voices/Celtic World,Myriah Williams,under,0,2,2,3,0,0,0,1,0,0,0,0,1,7,0
CHEM,104B,20848,001,Adv Inorganic Chem,Jeffrey Long; Kennedy McCone; Danh Ngo,under,1,21,9,5,8,1,1,2,3,1,0,0,0,14,1
CHEM,105,20849,001,Instrumen Analysis,Ronald Cohen,under,4,4,4,2,9,5,3,0,0,0,1,0,1,14,2
CHEM,115,20856,001,Organic Chemistry,Dean Toste,under,0,5,2,4,1,0,0,0,0,0,0,0,0,6,0
CHEM,120A,20859,001,Physical Chemistry,Stephen Leone; Rebecca Hanscam; Adam Rettig; Iulia-Oxana Andriuc; Yue Sun,under,6,27,33,10,13,8,0,4,0,0,0,0,2,69,6
CHEM,125,20860,001,Phys Chem Lab,Jianbo Jin; Michael Werner Zuerch,under,2,9,0,0,1,0,0,0,0,0,0,0,1,7,0
CHEM,12B,20933,001,Organic Chemistry,Felix Fischer; Matthew Rollings,under,3,19,4,12,11,9,10,1,4,0,2,0,1,25,3
CHEM,130B,20870,001,Biophysical Chem,Graham Fleming; Leo Hamerlynck,under,3,8,0,0,5,0,0,3,0,0,0,0,0,7,0
CHEM,195,19703,001,Special Topics,K Whaley,under,1,3,3,3,1,0,0,0,0,0,0,0,0,3,0
CHEM,196,11347,003,Special Lab Study,John Arnold; Korshid Tarin,under,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0
CHEM,196,11413,070,Special Lab Study,Armand Alivisatos,under,0,40,9,4,0,0,0,0,0,0,0,0,0,0,0
CHEM,1A,20764,001,General Chemistry,Alexis Shusterman; Magan Powell,under,19,67,53,46,21,8,17,6,7,0,0,0,8,73,6
CHEM,1A,20765,002,General Chemistry,Alexis Shusterman; Magan Powell,under,11,27,23,30,21,11,4,4,4,0,0,0,4,60,7
CHEM,1AL,20777,001,General Chem Lab,Michelle Douskey; Jonathon Nessralla,under,0,152,38,25,19,13,4,4,3,0,0,0,4,12,5
CHEM,1AL,20778,002,General Chem Lab,Michelle Douskey; Jonathon Nessralla,under,0,94,24,14,15,7,1,2,2,0,0,0,4,14,3
CHEM,1B,20793,001,General Chemistry,Michelle Douskey,under,4,59,10,10,7,3,4,1,2,0,0,0,1,11,1
CHEM,3A,20798,001,Chem Struct React,Kurt Vollhardt; Natalie Johnson; Danny Huang,under,4,45,17,21,22,22,21,17,10,1,0,0,7,43,19
CHEM,3A,20799,002,Chem Struct React,Kurt Vollhardt; Natalie Johnson; Danny Huang,under,8,71,42,31,37,26,25,23,12,2,0,0,3,74,13
CHEM,3AL,20800,001,Organic Chem Lab,Peter Marsden; Danny Huang,under,53,96,87,41,19,3,4,1,1,0,0,0,2,25,2
CHEM,3AL,20801,002,Organic Chem Lab,Peter Marsden; Danny Huang,under,44,72,60,26,15,10,0,1,0,0,0,0,2,13,0
CHEM,3B,20819,001,Chem Struct React,Maryann Robak; Benjamin Cousineau,under,17,37,33,25,24,15,4,19,7,0,2,0,1,35,11
CHEM,3B,20820,002,Chem Struct React,Maryann Robak; Benjamin Cousineau,under,22,33,43,39,26,15,8,12,4,0,1,0,3,56,11
CHEM,3BL,20821,001,Organic Chem Lab,Peter Marsden; Benjamin Cousineau,under,48,134,99,33,9,6,3,1,0,0,0,0,0,31,4
CHEM,3BL,20822,002,Organic Chem Lab,Peter Marsden; Benjamin Cousineau,under,33,68,39,24,7,2,2,0,0,0,0,0,0,19,0
CHEM,4B,20834,001,Gen Chm Quant Analy,John Arnold; Richard Saykally; Shane Devlin,under,13,34,28,49,32,6,6,3,0,0,1,0,2,51,3
CHEM,98,33778,003,Directed Group Stdy,Alexis Shusterman,under,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1
CHEM,C110L,20852,001,Biochem & Molbi,Isabelle Le Blanc; Eunyong Park,under,2,4,5,5,4,1,0,1,0,0,0,0,0,5,1
CHEM,C130,20864,001,Biophysical Chem,John Kuriyan; John Groves,under,2,3,3,2,3,2,2,0,1,0,0,0,0,12,0
CHEM,C150,20872,001,Intr Materials Chem,Daniel Bediako; Samra Husremovic,under,1,6,8,8,2,0,0,0,0,0,0,0,0,6,0
CHEM,C182,20920,001,Atmos Chem Phys Lab,Kristie Boering,under,4,7,4,0,0,1,0,0,0,0,0,0,0,0,0
CHEM,H194,11656,002,Honors Research,John Arnold; Korshid Tarin,under,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,110,21745,001,Latina/O Phil & Rel,Laura Perez,under,3,7,2,2,2,1,0,0,0,0,0,0,0,3,0
CHICANO,150B,21748,001,Hist Of Southwest,Pablo Gonzalez,under,4,29,0,0,1,0,0,0,0,0,0,0,0,1,0
CHICANO,172,21752,001,Chicano & Educ Syst,Maria del Carmen Martinez-Calderon,under,1,7,10,4,1,3,1,0,0,0,0,0,0,4,0
CHICANO,174,21753,001,"Chic, Law, Crim Jst",Pablo Gonzalez,under,5,37,0,0,0,2,0,0,0,0,0,0,0,1,0
CHICANO,176,26521,001,Chic Health Care,Bernard Griego,under,3,12,8,7,1,1,0,0,0,0,0,0,0,3,0
CHICANO,180,21755,002,Topics In Chic Stud,Pablo Gonzalez,under,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,180,21756,003,Topics In Chic Stud,Jesus Barraza,under,24,9,0,0,0,0,0,0,0,0,0,0,0,0,1
CHICANO,180AC,21757,001,Topics In Chic Stud,Jesus Barraza,under,14,18,0,0,0,1,0,0,0,0,0,0,0,1,0
CHICANO,194B,24737,001,Casa Mora Seminar,Maria Gallegos-Diaz; Laura Jimenez-Olvera; Evelyn Rojo,under,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,20,25027,001,Intro Chicano Cult,Peter Kim; Raul Coronado,under,0,11,10,3,9,2,0,0,0,0,2,0,3,12,0
CHICANO,40,31178,001,Intro Chicano Lit,Mary Garcia,under,0,30,2,0,0,0,0,1,0,0,0,0,1,0,0
CHICANO,R1B,21729,001,Reading & Comp,Laura Perez; Angela Aguilar,under,6,11,3,0,0,0,0,0,0,0,0,0,0,0,0
CHINESE,100B,21781,001,Advanced Chinese,Mingzhe Zheng,under,0,15,1,2,0,0,0,0,0,0,0,0,0,5,0
CHINESE,100XB,25976,001,Adv Chinese Mandar,Li Liu,under,0,7,4,2,0,0,0,0,0,0,0,0,0,3,0
CHINESE,101,21783,001,4th Year Read:Lit,Weisi Cai,under,0,13,1,0,0,0,0,1,0,0,0,0,0,1,0
CHINESE,10A,25009,001,Inter Chinese,Li Liu,under,0,4,4,1,0,0,0,0,0,0,0,0,0,2,0
CHINESE,10B,21774,001,Inter Chinese,Chunhong Xie,under,0,1,1,0,0,1,0,0,0,0,0,0,0,7,0
CHINESE,10B,21775,002,Inter Chinese,Chunhong Xie,under,0,3,3,0,0,1,0,0,0,0,0,0,0,5,0
CHINESE,10X,21777,001,Int Chinese Mandar,Hsinyu Lin,under,0,12,1,0,0,0,0,0,0,0,0,0,0,3,0
CHINESE,10X,21778,002,Int Chinese Mandar,Hsinyu Lin,under,0,12,3,1,0,0,0,0,0,0,0,0,0,3,0
CHINESE,10Y,31594,001,Int Chinese Dialec,Chunhong Xie,under,0,9,3,2,1,0,0,0,0,0,0,0,0,2,0
CHINESE,110B,21784,001,Literary Chinese,Robert Ashmore,under,0,5,0,0,0,1,0,0,0,0,0,0,0,3,3
CHINESE,158,31078,001,Rdng Chinese Cities,Lanchih Po,under,2,14,2,2,2,0,0,0,0,0,0,0,0,6,0
CHINESE,179,31079,001,Premodern Novels,Ling Hon Lam,under,0,1,1,1,1,1,0,0,0,0,0,0,0,8,0
CHINESE,186,31080,001,Confucius & Int,Mark Csikszentmihalyi,under,2,15,9,3,3,0,0,0,0,0,0,0,0,13,2
CHINESE,188,31081,001,Popular Media,Weihong Bao,under,1,4,4,4,1,0,1,0,0,0,0,0,0,8,0
CHINESE,1A,24724,001,Elementary Chinese,Damien Donnelly,under,0,5,3,0,1,1,0,0,0,0,0,0,0,2,0
CHINESE,1A,24725,002,Elementary Chinese,Damien Donnelly,under,0,5,2,0,1,0,0,0,0,0,0,0,0,6,0
CHINESE,1A,27164,003,Elementary Chinese,Lihua Zhang,under,0,5,2,3,0,0,0,0,0,0,0,0,0,3,0
CHINESE,1B,21768,001,Elementary Chinese,Lihua Zhang; Mingzhe Zheng,under,0,9,6,1,0,0,0,0,0,0,0,0,0,3,0
CHINESE,1B,21769,002,Elementary Chinese,Lihua Zhang; Mingzhe Zheng,under,0,4,2,1,0,0,0,0,0,0,0,0,0,3,0
CHINESE,1B,21770,003,Elementary Chinese,Lihua Zhang; Mingzhe Zheng,under,0,7,2,1,1,0,0,0,0,0,0,0,0,4,0
CHINESE,1X,26546,001,Elem Chinese Mandar,Weisi Cai,under,0,16,0,0,0,1,0,0,0,0,0,0,0,4,0
CHINESE,1X,31010,002,Elem Chinese Mandar,Weisi Cai,under,0,11,0,1,1,0,0,0,0,0,0,0,0,4,0
CHINESE,30X,31013,001,Int Canton Herit,Chi Leung Chan,under,0,8,1,0,0,0,0,0,0,0,0,0,0,4,0
CHINESE,7B,21771,001,Modern Chinese Lit,Sophie Volpp,under,0,6,5,4,1,1,0,0,0,0,0,0,0,3,0
CHM ENG,140,21041,001,Chem Proc Analysis,Kranthi Kiran Mandadapu; Kaitlyn Engler,under,1,10,3,5,2,2,0,1,0,0,0,0,3,7,1
CHM ENG,141,20894,001,Chem Eng Thermo,Carlo Carraro,under,1,26,15,29,10,3,1,1,0,0,0,0,1,33,3
