CourseID,CNUM,SECTION,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
ARCH, 100B,1,G CREEDON,0,7,16,14,13,7,3,0,0,0,0,0,2
ARCH,108,1,M COMERIO,3,15,3,0,1,0,0,0,0,0,0,0,0
ARCH,111,1,G ARBOLEDA,2,3,3,1,3,2,2,1,0,0,0,0,0
ARCH,130,1,C CRYSLER,11,11,22,19,11,9,4,2,2,0,1,1,2
ARCH,140,1,C BENTON,0,20,21,18,34,12,8,8,6,0,0,0,0
ARCH,160,1,R BLACK,3,16,19,23,10,9,2,2,2,0,2,0,4
ARCH, 170B,1,G CASTILLO,0,6,33,29,51,25,9,13,7,0,0,0,1
ART,8,1,J MCNAMARA,15,37,11,3,0,1,0,0,0,0,0,0,0
ART,12,1,R RIVERA,1,7,13,3,2,1,0,0,0,0,0,0,0
ART,12,3,L RODRIGUEZ,5,10,5,2,1,0,0,0,0,0,0,0,0
ART,13,2,C NAGASAWA,0,14,1,0,2,0,0,0,0,0,0,0,0
ART,14,1,B REIMAN,0,9,3,0,1,1,0,0,0,0,0,0,0
ART,14,2,D LINGER,3,11,4,3,0,1,0,0,0,0,0,0,0
ART, 023AC,1,G NIEMEYER,12,12,10,2,3,3,0,0,0,0,0,0,1
ART,102,1,C NAGASAWA,0,11,0,0,1,0,1,0,0,0,0,0,1
ART,102,2,I MORRE,10,8,0,1,0,2,0,0,0,0,0,0,0
ART,117,1,J WOFFORD,3,7,4,2,4,0,1,0,0,0,0,0,1
ART,118,1,A GAMEZ,2,8,7,2,1,1,0,1,0,0,0,0,0
ART,119,1,J HAMILTON,0,19,0,1,9,0,0,0,0,0,0,0,0
ART,120,2,R HUSSONG,0,7,4,5,1,0,0,0,0,0,0,0,0
ART,124,1,R HUSSONG,1,8,1,2,1,0,0,0,0,0,0,0,0
ART,132,1,R SHAW,0,9,0,1,7,0,1,2,0,0,0,0,0
ART,137,1,R SHAW,0,11,0,4,3,0,0,1,0,0,0,0,0
ART,138,1,B REIMAN,2,13,3,2,0,0,0,0,0,0,0,0,0
ART,160,1,O SAMANCI,2,4,4,1,0,0,1,0,0,0,0,0,0
ART,165,1,K SHERWOOD,1,17,2,3,0,0,0,0,0,0,0,0,1
ART,171,1,A WALSH,0,7,5,0,0,0,0,0,0,0,0,0,1
ART,185,1,A WALSH,0,10,6,0,0,1,0,0,0,0,0,0,0
ASAMST, 020A,1,J KIM,1,23,32,13,8,5,1,0,2,0,1,0,0
ASAMST, 020B,1,H DONG,9,56,16,5,7,0,0,1,0,0,0,0,0
ASAMST,123,1,E KIM,0,5,8,2,0,0,0,0,0,0,0,0,0
ASAMST,125,1,K UM,0,0,5,2,3,3,2,0,0,0,0,0,0
ASAMST,127,1,J SINGH,0,19,2,2,0,0,0,0,0,0,0,0,0
ASAMST,131,1,L WANG,0,2,4,1,4,2,1,2,0,0,0,0,0
ASAMST, 132AC,1,H BAZIAN,24,23,5,0,0,0,0,0,0,0,0,0,0
ASAMST,145,1,M OMI,0,3,16,9,5,1,1,0,0,0,0,0,0
ASAMST,146,1,J TAKAHASHI,1,6,17,3,2,0,0,0,0,0,0,0,0
ASAMST,151,1,K YAMANAKA,0,26,5,1,0,0,0,0,0,0,0,0,0
ASAMST,172,1,F NG,1,21,3,2,0,0,0,0,0,0,0,0,0
ASAMST,R002A,1,A LEONG,0,8,5,8,3,1,0,0,0,0,0,0,1
ASAMST,R002A,2,K NGUYEN,0,3,8,6,4,1,0,0,0,0,0,0,0
ASAMST,R002B,1,A LEONG,0,9,6,9,2,1,0,0,0,0,0,0,0
ASAMST,R002B,2,J RONDILLA,0,18,10,2,0,0,0,0,0,0,0,0,0
ASIANST,150,1,S MEHENDALE,1,5,5,0,0,0,0,0,0,0,0,0,1
ASIANST,150,2,Y OKUBO,4,17,6,7,1,0,0,0,0,0,0,0,0
ASIANST,150,3,L PO,0,6,3,3,2,2,0,0,1,0,0,0,0
ASTRON, 007B,1,J BLOOM,1,8,7,4,3,1,1,0,0,1,0,0,0
ASTRON,10,1,L BLITZ,2,19,2,3,15,1,2,6,0,0,0,0,3
ASTRON,121,1,C HEILES,4,4,3,3,0,0,0,0,0,0,0,0,0
ASTRON,C012,1,G MARCY,1,11,11,7,16,8,2,2,4,0,0,0,0
ASTRON,C161,1,C MA,1,3,1,2,0,3,1,0,1,1,0,0,0
ASTRON,C162,1,A DOBROVOLSKIS,1,3,1,3,3,1,0,2,2,0,2,0,0
BIO ENG,100,1,T HEAD-GORDON,1,14,23,8,2,4,1,0,1,0,0,0,0
BIO ENG,101,1,S CONOLLY,1,4,3,4,3,3,2,0,1,0,0,0,0
BIO ENG,104,1,T JOHNSON,8,25,17,4,13,10,6,4,2,1,0,0,0
BIO ENG,110,1,S KUMAR,1,42,14,29,29,2,0,0,0,0,1,0,0
BIO ENG,112,1,M MOFRAD,1,5,4,1,4,1,1,0,2,0,0,0,0
BIO ENG,115,1,H LAM,1,17,9,3,1,0,0,0,0,0,0,0,0
BIO ENG, 121L,11,M DUECK,2,2,1,1,4,1,0,0,0,0,0,0,0
BIO ENG, 121L,12,M DUECK,0,6,1,0,5,0,0,0,0,0,0,0,0
BIO ENG, 140L,1,J ANDERSON,0,3,3,2,6,3,1,0,0,0,0,0,0
BIO ENG,151,1,A HERR,0,9,0,1,4,0,0,0,0,0,0,0,0
BIO ENG,163,1,G MARRIOTT,7,7,3,5,5,2,5,1,0,0,0,0,0
BIO ENG, 168L,10,D FLETCHER,2,4,6,3,3,0,0,0,0,0,0,0,0
BIO-CDB, 001A,1,G FIRESTONE,4,87,51,60,99,53,63,80,83,0,24,0,21
BIO-CDB, 001AL,1,M MEIGHAN,4,85,80,70,74,63,73,66,57,0,4,5,4
BIO-IB, 001B,1,L FELDMAN,16,41,59,58,172,86,21,128,26,0,32,1,9
BIO-PB,11,1,M SHAPIRA,1,7,12,15,8,15,8,14,1,2,3,0,5
BIO-PB, 011L,1,A SOUZA,1,4,3,2,3,0,0,1,0,0,0,0,0
BIO-PB, 011L,2,M SHULDMAN,0,4,3,1,2,0,0,0,0,0,1,0,1
BUDDSTD,C050,1,J DALTON,0,5,2,2,1,0,0,0,0,1,0,0,0
BUDDSTD,C126,1,D WILLIAMS,1,3,5,0,2,0,0,0,0,0,0,0,0
CELTIC,125,1,D MELIA,0,3,5,1,2,3,2,1,0,0,0,0,0
CELTIC,129,1,K KLAR,4,19,9,4,5,1,0,0,1,0,0,0,0
CELTIC,171,1,K KLAR,4,8,2,1,0,0,0,0,0,0,0,0,0
CELTIC,R001A,1,T WALSH,1,5,1,7,3,1,0,0,0,0,0,0,0
CELTIC,R001A,2,D HELLMAN,0,0,0,3,1,2,3,2,1,0,0,1,2
CHEM, 001A,1,H NITSCHE,2,119,95,63,45,25,17,14,3,1,0,0,6
CHEM, 001A,2,H NITSCHE,1,77,55,47,21,21,15,3,3,0,0,0,3
CHEM, 001B,1,R SAYKALLY,0,20,7,5,25,7,5,22,4,0,11,0,1
CHEM, 003A,1,C BERTOZZI,5,70,25,24,90,28,27,57,26,2,16,3,11
CHEM, 003A,2,C BERTOZZI,6,77,41,52,119,31,22,74,20,0,10,4,13
CHEM, 003AL,1,M ROBAK,0,122,152,37,12,13,0,1,0,0,0,0,4
CHEM, 003AL,2,M ROBAK,0,130,141,33,22,13,2,1,1,0,1,0,2
CHEM, 003B,1,S PEDERSEN,15,51,50,66,64,62,40,42,76,0,13,0,34
CHEM, 003BL,1,S PEDERSEN,4,129,144,23,43,34,20,6,5,0,0,0,5
CHEM, 004B,1,J DOUDNA CATE,5,32,28,22,68,14,11,8,2,0,4,0,0
CHEM, 104A,1,T TILLEY,3,7,7,7,3,4,3,4,3,0,4,0,1
CHEM, 104B,1,R ANDERSEN,2,8,7,10,5,8,0,10,0,0,6,0,3
CHEM,105,1,R COHEN,2,5,9,0,6,2,0,2,0,0,0,0,0
CHEM, 112B,1,R SARPONG,2,12,15,31,31,32,0,20,6,0,0,0,0
CHEM,114,1,M BRENNAN,3,4,4,6,6,4,0,0,0,0,0,0,1
CHEM,115,1,R BERGMAN,0,17,0,0,1,0,0,0,0,0,0,0,0
CHEM, 120A,1,W MILLER,3,14,4,8,21,16,12,19,11,0,2,0,2
CHEM, 120B,1,P GEISSLER,1,20,10,14,12,9,7,7,5,0,0,0,3
CHEM,125,1,K BOERING,0,14,3,5,5,0,2,1,0,0,2,0,1
CHEM,135,1,M HAMMOND,3,3,5,8,8,3,1,1,4,0,0,0,0
CHEM,195,1,P GEISSLER,1,6,4,3,2,0,0,1,0,0,0,0,1
CHEM,C130,1,B KRANTZ,3,7,6,7,2,5,3,3,1,0,1,0,0
CHEM,C182,1,K BOERING,0,8,2,4,2,2,0,0,0,0,0,0,0
CHICANO,20,1,A SARAGOZA,1,6,12,6,7,4,3,1,0,0,0,0,1
CHICANO,70,1,D MONTEJANO,0,5,10,5,0,3,0,1,0,0,0,0,0
CHICANO, 135B,1,R TELLES,4,41,44,10,4,1,0,0,0,0,0,0,0
CHICANO,141,1,L PEREZ,7,1,5,2,0,0,0,0,1,0,0,0,0
CHICANO,142,1,A DAVILA-SANCHEZ,0,6,5,7,8,0,0,0,0,0,0,0,0
CHICANO,159,1,A SARAGOZA,1,9,23,12,11,6,3,0,0,0,0,0,3
CHICANO,165,1,R GROSFOGUEL,6,17,5,0,0,0,0,0,0,0,0,0,0
CHICANO,172,1,L CHAVEZ,0,22,8,5,2,0,0,0,0,0,0,0,0
CHICANO,180,2,C RODRIGUEZ,2,6,6,4,1,1,1,0,0,0,0,0,1
CHINESE, 001B,1,Y YANG,0,6,2,4,1,1,0,0,0,0,0,0,0
CHINESE, 001B,2,Y YANG,0,1,4,6,0,1,0,0,0,0,0,0,0
CHINESE, 001B,4,Y YANG,0,6,4,2,0,0,0,1,0,0,0,0,0
CHINESE, 001B,5,Y YANG,0,5,4,0,1,0,0,1,0,0,0,0,0
CHINESE, 007B,1,R ASHMORE,0,6,13,11,12,1,0,0,0,0,0,0,0
CHINESE, 010B,1,Y KUO,0,1,4,2,3,1,0,1,0,1,0,0,1
CHINESE, 010B,2,Y KUO,0,4,4,5,3,0,0,0,0,0,0,0,0
CHINESE, 010X,1,L LIU,0,7,6,2,2,0,0,0,0,0,0,0,0
CHINESE, 010X,2,L LIU,0,4,2,4,0,1,1,0,0,0,0,0,0
CHINESE, 010X,3,L LIU,0,5,2,3,0,1,0,0,0,0,0,0,0
CHINESE, 010X,4,L LIU,0,5,5,1,1,0,0,0,0,0,0,0,0
CHINESE, 010Y,1,Y YANG,0,4,7,2,0,0,0,0,1,0,0,0,0
CHINESE, 010Y,3,Y YANG,0,3,6,5,2,1,0,0,0,0,0,0,0
CHINESE, 010Y,4,Y YANG,0,5,5,2,4,0,0,0,0,0,0,0,0
CHINESE, 100B,1,L ZHANG,0,5,2,3,0,1,0,0,0,0,0,0,1
CHINESE, 100XB,3,L ZHANG,0,5,4,1,1,0,0,0,0,0,0,0,0
CHINESE, 100XB,4,L ZHANG,0,4,3,2,2,0,0,1,0,0,0,0,0
CHINESE, 100XB,5,L ZHANG,0,2,6,3,1,0,0,0,0,0,0,0,0
CHINESE,102,1,I LI,0,9,2,1,1,1,1,0,0,0,0,0,0
CHINESE,102,2,I LI,0,9,7,2,0,0,0,0,0,0,0,0,0
CHINESE,102,3,I LI,0,8,4,5,1,0,0,0,0,0,0,0,0
CHINESE, 110B,1,P VARSANO,1,8,2,4,2,1,0,4,1,1,0,1,0
CHINESE,112,1,I LI,1,5,6,3,0,2,0,0,0,0,0,0,0
CHINESE,112,2,I LI,0,6,8,2,3,0,0,0,0,0,0,0,0
CHINESE,158,1,L PO,0,10,9,6,1,1,0,0,0,0,0,0,0
CHINESE,188,1,A JONES,0,4,14,4,2,4,2,0,0,0,0,0,0
CHM ENG,141,1,R MABOUDIAN,0,20,8,3,12,11,14,12,9,0,7,0,4
CHM ENG, 150A,1,J GHILARDUCCI,1,13,7,9,13,19,12,12,3,1,4,0,1
CHM ENG,154,1,A BELL,10,10,12,11,22,8,5,2,0,0,0,0,1
CHM ENG,160,1,C ALESANDRINI,1,12,2,5,6,0,0,0,0,0,0,0,0
CHM ENG,160,2,H BLANCH,0,4,6,1,10,5,0,0,0,0,0,0,0
CHM ENG,162,1,N BALSARA,6,7,6,4,11,7,2,9,6,0,0,3,3
CHM ENG, 170B,1,D ERCEK,0,2,7,1,8,0,1,1,0,2,0,0,0
CHM ENG,171,1,C RADKE,3,4,3,3,0,1,1,0,0,0,0,0,0
CHM ENG,C170L,1,D CLARK,1,2,3,3,2,0,0,0,0,0,0,0,0
CHM ENG,C178,1,R SEGALMAN,2,6,6,5,6,3,1,0,0,0,0,0,1
CIV ENG,11,1,A HORVATH,8,32,3,5,2,3,0,0,0,0,0,0,0
CIV ENG,60,1,C OSTERTAG,0,2,10,9,10,6,2,1,1,0,3,0,2
CIV ENG,70,1,N SITAR,1,7,10,7,2,8,1,0,0,0,0,0,0
CIV ENG,93,1,J WALKER,3,9,16,10,8,6,3,6,1,0,2,0,0
CIV ENG,100,1,E VARIANO,3,9,7,7,7,9,1,7,2,0,0,0,0
CIV ENG,107,1,W NAZAROFF,0,9,7,13,10,4,2,8,2,0,0,0,1
CIV ENG,111,1,T KIRCHSTETTER,3,7,2,3,13,5,3,2,1,1,0,0,1
CIV ENG,112,1,S HERMANOWICZ,5,16,0,0,0,0,0,0,0,0,0,0,0
CIV ENG, 113N,1,K KADIR,2,5,3,5,4,2,2,0,0,0,0,0,0
CIV ENG,120,1,J MOEHLE,1,11,6,5,20,2,2,0,0,0,0,0,0
CIV ENG,121,1,F FILIPPOU,2,11,19,16,13,7,2,1,1,0,0,0,1
CIV ENG,122,1,A ASTANEH-ASL,2,21,14,0,0,0,0,0,0,0,0,0,0
CIV ENG,123,1,J MOEHLE,2,12,6,4,17,3,0,0,0,0,0,0,0
CIV ENG, 130N,1,S GOVINDJEE,1,19,13,7,21,1,2,10,1,0,4,0,0
CIV ENG,155,1,M CASSIDY,1,5,10,16,16,7,4,5,1,2,0,0,1
CIV ENG,165,1,P MONTEIRO,2,15,4,11,7,6,1,0,0,0,0,0,0
CIV ENG,167,1,I TOMMELEIN,2,4,6,14,17,9,4,1,0,0,1,0,0
CIV ENG,175,1,R SEED,2,18,7,5,20,6,5,0,0,0,0,0,0
CIV ENG,176,1,PESTANA-NASCIMENTO,2,10,28,6,7,3,1,0,0,0,0,0,1
CIV ENG,180,1,R BEA,0,5,22,2,2,0,0,0,0,0,0,0,0
CIV ENG,192,1,A KANAFANI,18,69,41,7,4,1,0,0,0,0,0,0,1
CIV ENG,C030,1,P PAPADOPOULOS,0,0,0,2,3,2,5,1,2,0,0,0,1
CIV ENG,C030,2,S LI,2,8,8,3,3,1,0,0,0,0,0,0,1
CIV ENG,C133,1,T ZOHDI,0,7,6,3,0,3,4,0,0,0,1,1,0
CLASSIC, 010B,1,T MURPHY,2,29,24,12,13,5,4,0,0,0,0,0,1
CLASSIC, 017B,1,C GREENEWALT,0,7,6,4,2,0,2,1,2,0,1,0,1
CLASSIC,28,1,A BULLOCH,5,101,77,85,37,11,5,3,7,0,1,0,6
CLASSIC,124,1,G FERRARI,2,11,10,5,7,4,1,0,0,0,0,0,0
CLASSIC,130,1,M GRIFFITH,3,4,2,2,2,0,1,0,0,0,0,0,0
COG SCI,C001,1,T REGIER,2,13,16,27,26,9,9,8,4,0,1,0,3
COG SCI,C101,1,E SWEETSER,2,2,9,9,11,4,7,5,6,0,2,1,4
COG SCI,C102,1,J KIHLSTROM,0,17,9,11,3,7,4,8,0,0,0,0,0
COG SCI,C103,1,P DUGUID,0,2,7,0,1,1,0,1,0,0,1,0,2
COG SCI,C126,1,D WHITNEY,0,11,10,8,8,8,7,5,2,0,1,0,0
COLWRIT, 010A,1,D FLASH,0,5,8,2,0,0,0,0,0,0,0,0,0
COLWRIT, 010B,1,C HILL,0,13,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,105,1,P HAMMONS,0,7,0,2,0,0,0,0,0,0,1,0,1
COLWRIT,108,1,M SOKOLIK,0,16,1,1,0,0,0,0,0,0,0,0,0
COLWRIT,110,1,C OAKES,0,2,10,3,3,0,0,0,0,0,0,0,0
COLWRIT,130,1,M LARKIN,0,7,6,4,0,0,0,0,0,0,0,0,0
COLWRIT,R001A,5,M BAPTISTE,0,1,1,1,3,1,1,3,2,0,0,0,0
COLWRIT,R001A,6,G OFFEN-BROWN,0,2,0,2,5,4,1,0,0,0,0,0,0
COLWRIT,R001A,8,J LEVINE,0,2,0,1,8,2,0,0,0,0,0,0,0
COLWRIT,R001A,10,J LANG,0,2,2,7,0,0,0,0,0,0,0,0,0
COLWRIT,R001A,13,G OFFEN-BROWN,0,1,6,2,3,0,0,0,0,0,0,0,0
COLWRIT,R001A,17,T CRISP,1,2,2,5,2,0,0,0,0,0,0,0,0
COLWRIT,R001A,19,S BOBO,0,2,0,4,4,1,0,0,0,0,0,0,0
COLWRIT,R001A,20,P HAMMONS,0,4,1,2,1,2,1,0,0,0,0,0,0
COLWRIT,R001A,21,C HILL,0,0,3,2,1,2,3,1,0,0,0,0,1
COLWRIT,R001A,23,S BOBO,0,2,1,2,7,0,0,0,0,0,0,0,0
COLWRIT,R001A,24,Y CHIANG,0,1,4,4,2,1,0,0,0,0,0,0,0
COLWRIT,R004B,1,Y CHIANG,0,4,3,2,1,0,0,0,0,0,0,0,1
COLWRIT,R004B,3,J LANG,0,2,2,2,2,0,0,2,3,0,0,0,2
COLWRIT,R004B,4,M LARKIN,0,6,2,1,2,4,0,0,0,0,0,0,0
COLWRIT,R004B,5,P STEENLAND,0,3,4,2,5,1,0,0,0,0,0,0,0
COLWRIT,R004B,6,M SOKOLIK,1,6,1,1,3,3,0,0,0,0,0,0,1
COLWRIT,R004B,7,J LEVINE,0,4,3,6,1,2,0,0,0,0,0,0,0
COLWRIT,R004B,8,T CRISP,1,4,5,3,0,0,0,1,0,0,0,0,0
COM LIT, 041C,1,T WARNER,1,9,3,2,1,1,1,0,0,0,0,0,0
COM LIT, 060AC,1,J JIMENEZ,1,9,5,6,2,0,0,0,0,0,0,0,1
COM LIT,100,1,A NESBET,1,2,7,2,5,3,1,0,0,0,0,0,0
COM LIT,100,2,M LUCEY,0,4,5,0,3,0,1,0,0,0,0,0,0
COM LIT,120,1,R ALTER,0,8,12,8,4,4,0,0,0,0,0,0,0
COM LIT,171,1,M KOTZAMANIDOU,0,8,6,2,0,0,0,0,0,0,0,0,0
COM LIT,R001A,1,S SCHWARTZ,3,5,11,6,1,5,0,0,0,1,0,0,0
COM LIT,R001A,2,A GADBERRY,0,1,3,3,4,4,0,0,0,0,0,0,0
COM LIT,R001A,3,S BHAUMIK,1,7,8,6,6,1,1,0,0,0,0,0,1
COM LIT,R001A,4,S CHIHAYA,1,6,3,5,1,0,0,0,0,0,0,0,1
COM LIT,R001B,1,A TRAN,0,6,4,1,4,1,1,0,0,0,0,0,1
COM LIT,R001B,2,J LILLIE,0,4,6,3,3,2,4,2,0,0,0,0,0
COM LIT,R001B,3,H FREED-THALL,0,0,8,7,12,3,1,0,0,0,0,0,0
COM LIT,R001B,4,R FALKOFF,0,5,6,2,1,0,0,1,0,0,0,0,1
COM LIT,R001B,5,N ESTREICH,0,10,17,5,0,0,0,0,0,0,0,0,1
COM LIT,R001B,6,T SINGLETON,2,14,10,5,2,1,0,0,0,0,0,0,0
COM LIT,R001B,7,S COCHRAN,0,7,10,5,6,1,0,1,0,0,0,0,0
COM LIT,R001B,8,N CLEAVER,0,8,6,1,0,0,0,0,0,0,0,0,0
COM LIT,R001B,9,S ENGLAND,0,6,4,2,1,1,0,0,0,0,0,0,0
COM LIT,R001B,10,L RAMOS,0,6,12,7,1,1,0,0,0,0,0,0,0
COM LIT,R001B,11,J CREWE,0,17,7,4,3,1,0,0,0,0,0,0,0
COM LIT,R001B,12,P HAACKE,0,3,8,3,1,0,0,0,0,0,0,0,0
COM LIT,R001B,15,L GURTON-WACHTER,1,3,7,2,1,0,1,0,0,0,0,0,0
COM LIT,R001B,16,D SIMON,0,5,6,7,9,2,1,0,0,0,0,0,0
COM LIT,R001B,17,G BONETTI,0,7,9,5,7,2,2,0,0,0,0,0,0
COM LIT,R001B,18,M LEE,0,3,4,3,4,0,0,0,0,0,0,0,0
COM LIT,R001B,19,M COHEN,1,7,7,0,0,0,0,0,0,0,0,0,0
COM LIT,R001B,20,S SCHWARTZ,3,3,4,3,1,1,0,0,0,0,0,0,0
COM LIT,R003B,1,T MCENANEY,0,2,2,1,4,1,1,0,0,0,0,0,0
COMPSCI, 003S,1,D GARCIA,9,45,8,4,7,2,1,1,1,0,0,0,8
COMPSCI,10,1,D GARCIA,6,18,6,10,4,1,2,0,2,0,2,0,0
COMPSCI, 061A,1,B HARVEY,19,21,24,38,57,37,18,12,16,11,6,4,14
COMPSCI, 061BL,1,M CLANCY,11,42,56,38,37,26,13,4,2,0,5,0,3
COMPSCI, 061C,1,R KATZ,4,49,28,37,88,36,25,35,0,0,5,0,11
COMPSCI,70,1,J DEMMEL,2,14,26,23,36,25,23,14,7,0,3,0,7
COMPSCI,150,1,J WAWRZYNEK,0,6,3,7,2,1,2,3,1,0,0,0,2
COMPSCI,152,1,K ASANOVIC,0,5,2,2,6,3,2,1,0,0,0,0,2
