CourseID,CNUM,SECTION,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
CIV ENG,171,1,S GLASER,1,4,2,7,7,0,4,3,3,0,0,0,0
CIV ENG,173,1,Y RUBIN,4,8,14,5,7,8,3,2,0,0,0,0,0
CIV ENG,175,1,R SEED,2,15,12,6,12,5,4,1,1,0,0,0,0
CIV ENG,177,1,R SHORT,1,7,13,16,6,3,1,0,0,0,0,0,1
CIV ENG,191,1,A BAYEN,7,13,6,1,2,2,1,1,1,0,0,0,0
CIV ENG,193,1,A CHOPRA,0,5,6,1,1,1,0,0,1,0,0,0,0
CIV ENG,C030,1,D STEIGMANN,1,3,2,4,4,3,3,3,8,5,2,1,3
CIV ENG,C030,2,F ARMERO,1,4,1,4,7,7,7,7,5,3,1,3,0
CLASSIC, 010A,1,M GRIFFITH,3,16,31,34,19,11,5,3,2,0,0,0,0
CLASSIC, 017A,1,C GREENEWALT,0,1,10,2,4,5,1,2,1,1,0,0,0
CLASSIC,34,1,Y SYED,0,25,0,1,2,1,0,0,0,0,0,0,0
CLASSIC, 039I,1,J PENA,0,1,3,3,4,1,0,0,0,0,0,0,0
CLASSIC,121,1,A BULLOCH,2,17,13,14,12,3,2,0,0,0,0,0,0
CLASSIC,130,1,S FURIYA,0,0,5,4,7,1,0,0,0,0,0,0,0
CLASSIC,163,1,A LONG,1,6,9,7,1,0,1,1,0,0,0,0,0
COG SCI,C001,1,T GRIFFITHS,2,18,23,17,17,7,3,10,10,0,0,0,2
COG SCI,C100,1,T LOMBROZO,2,17,15,9,5,6,3,4,3,0,0,0,3
COG SCI,C104,1,G LAKOFF,4,10,5,3,3,2,0,0,0,1,0,0,0
COG SCI,C127,1,R IVRY,1,10,10,9,13,14,4,8,2,1,0,0,1
COLWRIT, 010A,1,J LEVINE,0,3,5,4,2,0,0,0,0,0,0,0,0
COLWRIT, 010A,2,C HILL,0,11,1,4,0,0,0,0,0,0,0,0,0
COLWRIT,110,1,S TOLLEFSON,0,6,5,2,2,0,0,0,0,0,0,0,0
COLWRIT,151,1,C COLE,0,9,3,4,2,0,0,0,0,0,0,0,0
COLWRIT,R001A,1,C COLE,0,0,4,1,1,2,1,0,0,0,1,0,1
COLWRIT,R001A,2,D FLASH,0,0,1,4,4,2,1,0,0,0,0,0,0
COLWRIT,R001A,3,K LEE,0,0,0,1,5,6,0,0,0,0,0,0,0
COLWRIT,R001A,6,D FLASH,0,0,1,6,5,0,1,0,0,0,0,0,1
COLWRIT,R001A,7,J LANG,0,0,0,2,2,7,1,0,0,0,0,0,0
COLWRIT,R001A,8,M LARKIN,0,2,0,1,4,3,2,1,0,0,0,0,0
COLWRIT,R001A,9,M WALD,0,2,1,1,1,2,3,0,0,0,0,0,1
COLWRIT,R001A,11,P STEENLAND,0,0,0,3,3,1,1,1,1,0,0,0,1
COLWRIT,R001A,12,T CRISP,2,2,0,2,5,0,0,0,0,0,0,0,0
COLWRIT,R001A,13,M GROVER,1,1,3,3,2,4,0,0,0,0,0,0,0
COLWRIT,R001A,14,V DELP,0,0,1,0,1,3,1,1,1,0,0,0,3
COLWRIT,R001A,15,C OAKES,0,0,2,3,6,3,0,0,0,0,0,0,0
COLWRIT,R001A,16,S BOBO,0,0,1,1,4,0,6,0,0,0,0,0,2
COLWRIT,R001A,17,P HAMMONS,0,4,0,1,0,1,3,1,0,1,0,0,0
COLWRIT,R001A,19,M BAPTISTE,0,0,0,1,7,0,1,4,1,0,0,0,0
COLWRIT,R001A,21,Y CHIANG,0,1,2,5,0,1,2,0,0,0,0,0,0
COLWRIT,R001A,22,H KIRN,0,0,0,1,6,1,3,1,0,0,0,0,1
COLWRIT,R001A,23,M BAPTISTE,0,0,0,0,5,1,1,1,0,1,0,0,2
COLWRIT,R001A,24,P HAMMONS,0,1,0,3,0,1,3,2,1,0,1,0,0
COLWRIT,R001A,25,C HILL,0,0,4,1,1,7,1,0,0,0,0,0,0
COLWRIT,R001A,27,J LANG,1,4,0,1,3,2,2,0,0,0,0,0,0
COLWRIT,R001A,30,T CRISP,0,1,6,3,1,2,1,0,0,0,0,0,0
COLWRIT,R001A,31,T JOHNSON,2,0,2,2,1,2,3,0,0,0,0,0,0
COLWRIT,R004B,1,P STEENLAND,0,3,4,1,2,2,0,3,0,0,1,0,1
COLWRIT,R004B,2,M LARKIN,0,10,2,1,2,0,0,0,0,0,0,0,0
COLWRIT,R004B,3,Y CHIANG,0,2,3,2,6,2,0,0,0,0,0,0,1
COLWRIT,R004B,4,G OFFEN-BROWN,0,6,2,4,1,2,1,0,0,0,0,0,0
COLWRIT,R004B,5,G OFFEN-BROWN,1,6,2,5,2,0,1,0,0,0,0,0,0
COLWRIT,R004B,6,C OAKES,0,0,7,5,2,0,0,0,0,0,0,0,0
COLWRIT,R004B,7,J LEVINE,0,2,8,4,3,0,0,0,0,0,0,0,0
COM LIT,20,1,T HAMPTON,0,15,11,8,10,0,1,1,0,0,0,0,0
COM LIT, 041D,1,A GADBERRY,0,4,5,6,3,0,0,0,0,0,0,0,1
COM LIT, 060AC,1,L RAMOS,0,11,12,2,0,0,0,0,0,0,0,0,2
COM LIT,100,2,L KURKE,1,3,0,4,6,1,0,0,0,0,0,0,0
COM LIT, 112A,1,M KOTZAMANIDOU,0,14,2,0,0,0,0,0,0,0,0,0,1
COM LIT,155,1,M BERNSTEIN,0,9,5,2,2,0,0,0,0,0,0,0,0
COM LIT,170,1,M KOTZAMANIDOU,0,7,4,1,0,0,0,0,0,0,0,0,0
COM LIT,190,2,E NAIMAN,0,3,6,5,4,0,0,0,0,0,0,0,0
COM LIT,R001A,1,J CRUZ,0,0,12,0,3,0,0,0,0,0,0,0,0
COM LIT,R001A,2,T WARNER,2,4,17,4,3,2,0,1,0,0,0,0,0
COM LIT,R001A,3,N ESTREICH,0,6,6,5,0,0,0,0,0,0,0,0,0
COM LIT,R001A,4,J BULGER,0,3,3,3,7,0,0,0,0,0,0,0,1
COM LIT,R001B,2,P HAACKE,0,9,8,6,3,1,2,0,1,0,0,0,0
COM LIT,R001B,3,S SETTER,0,2,6,5,4,0,0,1,0,0,0,0,0
COM LIT,R001B,4,G ZUPSICH,0,2,4,2,5,1,0,1,1,0,0,0,0
COM LIT,R001B,5,J DEANGELIS,1,15,7,3,1,0,2,0,2,0,0,1,1
COM LIT,R001B,6,B CLANCY,1,5,12,9,0,0,0,0,0,0,0,0,0
COM LIT,R001B,7,S SCHWARTZ,5,14,5,4,4,1,0,0,0,0,0,0,0
COM LIT,R001B,8,J BODIK,0,7,17,4,3,1,0,0,1,0,0,0,0
COM LIT,R001B,9,S CHIHAYA,0,3,10,4,0,0,0,0,0,0,0,0,0
COM LIT,R001B,10,J LILLIE,0,2,5,3,2,2,1,0,0,0,0,0,0
COM LIT,R001B,11,T WOLFF,0,2,14,9,5,2,2,0,0,0,0,0,0
COM LIT,R001B,12,A YOUNG,0,6,4,3,1,2,0,0,0,0,0,0,0
COM LIT,R001B,13,J WEINER,0,5,8,13,6,1,0,0,0,0,0,0,0
COM LIT,R001B,14,N CLEAVER,3,6,2,2,3,0,0,0,0,0,0,0,1
COM LIT,R001B,17,S SCALA,0,1,6,8,1,1,0,0,0,0,0,0,0
COMPSCI, 003L,1,M CLANCY,9,54,29,21,11,13,4,1,1,0,2,0,1
COMPSCI, 003S,1,D GARCIA,9,19,4,1,1,0,0,1,0,0,0,0,3
COMPSCI, 047B,1,D GARCIA,0,2,3,1,2,1,0,1,0,0,0,0,2
