CourseID,CNUM,SECTION,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
CHM ENG,C170L,1,M MATTOZZI,0,1,2,2,4,1,0,1,0,0,0,0,0
CIV ENG,11,1,A HORVATH,4,18,6,1,4,3,0,3,0,0,0,0,1
CIV ENG,60,1,C OSTERTAG,2,11,6,20,19,14,4,1,1,0,0,0,0
CIV ENG,70,1,N SITAR,0,6,8,14,9,5,4,2,0,0,0,0,0
CIV ENG,93,1,M TALAAT,3,8,7,9,17,6,3,5,5,5,1,1,2
CIV ENG,100,1,M STACEY,2,9,14,15,9,6,2,1,1,0,1,0,0
CIV ENG,101,1,E VARIANO,1,7,9,3,4,4,0,0,0,0,0,0,0
CIV ENG,103,1,J HUNT,1,17,4,10,10,3,7,5,0,0,2,0,1
CIV ENG,108,1,R HARLEY,1,5,3,4,5,0,0,2,0,0,0,0,0
CIV ENG,111,1,D SEDLAK,2,6,3,14,11,4,9,4,0,0,1,0,1
CIV ENG,112,1,S HERMANOWICZ,0,10,6,2,0,0,0,0,0,0,0,0,0
CIV ENG, 113N,1,K NELSON,0,8,7,1,4,0,5,1,0,0,0,0,0
CIV ENG,114,1,L ALVAREZ-COHEN,1,9,6,8,8,4,2,1,0,0,0,0,2
CIV ENG,120,1,M PANAGIOTOU,7,7,9,13,12,5,1,2,1,0,0,0,0
CIV ENG,121,1,J WONG,3,14,11,15,3,0,0,0,0,0,0,0,0
CIV ENG,122,1,B STOJADINOVIC,1,5,6,5,5,4,1,2,0,0,0,0,0
CIV ENG,123,1,K MOSALAM,1,6,8,10,10,4,3,0,0,0,0,0,0
CIV ENG,130,1,E BAYO,4,7,6,13,13,8,15,9,13,4,1,1,1
CIV ENG, 130N,1,S GOVINDJEE,1,4,1,0,4,0,0,2,0,0,0,0,0
CIV ENG,140,1,C OSTERTAG,1,7,1,11,7,7,4,0,2,0,0,0,1
CIV ENG,155,1,M CASSIDY,1,5,8,11,7,4,4,5,0,0,2,0,0
CIV ENG,165,1,P MONTEIRO,1,16,11,5,10,7,0,1,0,0,0,0,0
CIV ENG,167,1,I TOMMELEIN,1,10,11,12,15,8,6,4,2,1,0,0,0
CIV ENG,175,1,R SEED,2,11,6,10,14,4,1,0,0,0,0,0,1
CIV ENG,176,1,PESTANA-NASCIMENTO,5,22,10,8,0,0,0,0,0,0,0,0,0
CIV ENG,180,1,R BEA,7,10,7,0,0,0,0,0,0,0,0,0,0
CIV ENG,192,1,A KANAFANI,0,94,6,0,0,0,0,0,0,0,0,0,0
CIV ENG,C030,1,T ZOHDI,0,3,2,5,3,2,4,3,3,2,2,1,0
CIV ENG,C030,2,F ARMERO,0,1,1,3,1,3,1,3,1,0,1,1,0
CIV ENG,C154,1,R LEE,0,10,5,5,3,4,0,0,0,0,0,0,0
CLASSIC, 010B,1,D SAILOR,3,58,29,25,12,3,3,4,0,0,0,0,0
CLASSIC, 017B,1,C GREENEWALT,0,7,5,2,6,1,2,1,1,1,0,0,0
CLASSIC,28,1,A BULLOCH,7,54,82,84,61,27,19,11,2,1,1,0,3
CLASSIC,29,1,T MURPHY,0,24,0,0,1,0,0,0,0,0,0,0,0
CLASSIC,130,1,S FURIYA,1,5,3,2,3,1,1,1,0,0,0,0,0
CLASSIC,161,1,L KURKE,0,7,11,3,4,0,2,0,0,0,0,0,1
CLASSIC, 170C,1,C GREENEWALT,0,3,6,4,7,1,1,2,1,1,0,0,0
CNM,190,2,A DE KOSNIK,6,6,2,1,0,0,0,0,0,0,0,0,0
COG SCI,C001,1,J CARMENA,18,34,7,12,4,1,0,1,0,0,0,0,3
COG SCI,C101,1,G LAKOFF,1,20,16,7,13,2,2,0,1,0,1,0,0
COG SCI,C102,1,J KIHLSTROM,0,23,11,13,6,9,3,1,0,0,0,0,0
COG SCI,C103,1,P DUGUID,0,3,2,2,0,2,1,2,0,0,0,0,2
COLWRIT, 010A,1,J LEVINE,0,8,7,1,0,0,0,0,0,0,0,0,0
COLWRIT, 010B,1,C HILL,0,9,4,0,0,0,0,0,0,0,0,0,0
COLWRIT,108,1,S BOBO,3,5,2,2,0,0,0,0,0,0,0,0,1
COLWRIT,110,1,P HAMMONS,0,11,7,1,1,0,0,0,0,0,0,0,0
COLWRIT,151,1,C COLE,0,11,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,R001A,6,G OFFEN-BROWN,0,1,2,2,3,2,3,1,0,0,0,0,0
COLWRIT,R001A,8,T JOHNSON,0,1,2,0,1,4,1,1,2,0,0,1,0
COLWRIT,R001A,10,P STEENLAND,0,1,0,1,2,4,0,3,0,0,0,0,0
COLWRIT,R001A,11,J LANG,0,0,3,5,0,1,2,1,0,0,1,0,0
COLWRIT,R001A,14,T CRISP,1,4,2,3,2,0,0,0,0,0,0,0,0
COLWRIT,R001A,15,Y CHIANG,0,3,2,2,0,3,1,0,0,0,0,0,0
COLWRIT,R001A,17,M BAPTISTE,0,0,0,0,6,0,0,3,1,0,0,0,1
COLWRIT,R001A,20,P HAMMONS,0,0,3,5,1,1,1,2,0,0,0,0,1
COLWRIT,R001A,21,C HILL,0,0,1,1,2,4,2,0,0,2,1,0,0
COLWRIT,R001A,22,C OAKES,0,0,0,3,3,5,1,0,0,0,0,0,1
COLWRIT,R001A,23,M ERICKSON,0,0,1,0,4,3,2,0,1,0,0,0,0
COLWRIT,R001A,24,M WALD,0,2,1,3,1,3,0,0,0,0,1,0,0
COLWRIT,R001A,25,C OAKES,0,0,1,5,5,3,0,0,0,0,0,0,0
COLWRIT,R001A,26,R SLOAN,0,0,2,2,4,3,0,0,0,0,0,0,0
COLWRIT,R004B,2,M LARKIN,0,4,1,5,1,0,2,0,0,0,1,0,0
COLWRIT,R004B,3,M LARKIN,0,3,4,2,2,1,1,0,0,0,0,0,0
COLWRIT,R004B,4,J LANG,0,1,1,6,1,3,1,0,0,0,1,0,1
COLWRIT,R004B,5,Y CHIANG,0,4,2,1,0,2,1,0,0,0,0,0,1
COLWRIT,R004B,6,P STEENLAND,0,2,5,1,1,1,0,3,0,0,2,0,1
COLWRIT,R004B,7,G OFFEN-BROWN,0,2,4,1,3,3,0,0,0,0,0,0,0
COLWRIT,R004B,8,J LEVINE,0,5,3,1,2,1,1,1,0,0,0,0,0
COM LIT, 041C,1,P HAACKE,0,3,9,2,1,0,0,0,0,0,0,0,0
COM LIT, 041E,1,M BARZILAI,0,7,7,2,0,1,0,0,0,0,0,0,0
COM LIT, 060AC,1,S BHAUMIK,0,7,5,1,3,0,0,0,0,0,0,0,0
COM LIT,100,1,S VOLPP,0,2,8,5,2,0,0,0,0,0,0,0,0
COM LIT,100,2,K MCCARTHY,0,2,1,6,3,1,0,0,0,0,0,0,0
COM LIT,151,1,L KURKE,1,6,2,1,3,2,0,2,0,0,0,0,0
COM LIT,155,1,R KAUFMAN,2,2,2,4,2,0,0,0,0,0,0,0,1
COM LIT,165,1,A REJHON,0,12,2,1,1,2,0,0,0,0,0,0,0
COM LIT,170,2,M SAS,0,6,2,2,1,1,0,0,0,0,0,0,0
COM LIT,R001A,2,K LEIBOWITZ,1,4,7,4,8,3,2,2,0,0,0,0,0
COM LIT,R001A,3,J WEINER,1,4,6,4,2,0,1,0,0,0,0,0,0
COM LIT,R001A,4,T WOLFF,0,2,5,3,5,0,1,0,0,0,0,0,0
COM LIT,R001B,1,K ZUMHAGEN,0,4,7,5,1,0,0,0,0,0,0,0,0
COM LIT,R001B,2,J BODIK,0,11,13,6,3,1,0,0,0,0,0,0,0
COM LIT,R001B,3,N PICK,0,4,7,2,1,0,1,0,0,0,0,1,0
COM LIT,R001B,5,A HENRY,1,3,6,5,3,0,0,0,0,0,0,0,1
COM LIT,R001B,6,J CRUZ,0,6,15,8,7,0,1,0,0,0,0,0,0
COM LIT,R001B,7,J CABALLERO,1,5,7,9,2,4,0,0,0,0,0,0,1
COM LIT,R001B,9,T SINGLETON,2,8,2,2,1,1,0,0,0,0,0,0,0
COM LIT,R001B,11,D SIMON,1,4,13,6,4,1,0,0,0,0,0,0,1
COM LIT,R001B,12,J DEANGELIS,7,9,9,6,0,0,0,1,0,0,0,0,0
COM LIT,R001B,13,K DODSON,0,1,11,17,3,1,0,0,0,0,0,0,0
COM LIT,R001B,14,S HERBOLD,0,1,5,3,3,1,1,0,0,0,0,0,1
COM LIT,R001B,15,K ZUMHAGEN,0,5,7,4,1,0,0,0,0,0,0,0,0
COM LIT,R003B,1,K SPIRA,0,2,6,5,3,0,0,0,0,0,0,0,0
COMPSCI, 003L,1,D GARCIA,5,8,8,2,21,10,2,4,0,0,2,0,1
COMPSCI, 003S,1,D GARCIA,1,24,0,1,1,0,0,1,0,0,0,0,10
COMPSCI, 047B,1,D GARCIA,0,9,1,0,0,2,1,1,1,0,1,0,0
COMPSCI, 061A,1,B HARVEY,25,14,18,48,43,43,12,12,5,4,6,4,17
COMPSCI, 061B,1,J SHEWCHUK,6,36,61,47,45,31,23,10,6,1,0,0,4
COMPSCI, 061CL,1,M CLANCY,0,18,31,24,24,19,21,10,6,0,2,0,9
COMPSCI,70,1,A SINCLAIR,7,19,11,12,27,14,16,14,4,0,3,0,1
COMPSCI,70,2,A SINCLAIR,3,3,3,2,2,1,3,1,0,0,1,0,0
COMPSCI,150,1,J WAWRZYNEK,1,14,15,13,4,5,3,2,1,2,0,0,2
