CourseID,CNUM,SECTION,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
AMERSTD, 101AC,1,M COHEN,2,22,11,0,12,8,2,5,1,0,0,0,1
AMERSTD,102,1,K BIESTMAN,0,3,3,4,8,9,4,3,4,0,0,0,0
AMERSTD,110,1,K MORAN,3,16,16,8,9,4,1,9,1,2,5,0,1
AMERSTD,191,1,C PALMER,0,3,4,1,2,1,0,0,0,0,0,0,0
AMERSTD,191,2,K BIESTMAN,0,3,3,2,2,1,0,0,1,1,0,0,2
AMERSTD,C112A,1,P GROTH,1,7,5,7,10,1,1,2,1,0,1,0,2
AMERSTD,H110,1,C PORTER,0,10,1,0,0,0,0,0,0,0,0,0,0
ANTHRO, 002AC,1,K LIGHTFOOT,11,114,81,55,36,20,13,16,6,1,3,0,3
ANTHRO, 003AC,1,B ERICKSON,18,105,95,68,28,21,4,5,2,0,0,0,6
ANTHRO,106,1, MILLIGAN NEWMARK,0,32,26,21,14,9,5,3,3,0,1,0,0
ANTHRO,115,1,L COHEN,3,52,16,4,11,3,2,0,0,0,0,0,0
ANTHRO, 121C,1,L WILKIE,3,9,0,0,0,0,0,0,0,0,0,0,0
ANTHRO, 127A,1,S AGARWAL,9,11,1,1,0,0,0,0,0,0,0,0,0
ANTHRO, 136C,1,R TRINGHAM,2,6,4,0,0,0,0,0,0,0,0,0,0
ANTHRO, 138A,1,N BRAUN,2,1,7,4,5,1,3,2,0,0,0,0,2
ANTHRO,140,1,S BRANDES,8,29,13,6,12,4,2,1,0,0,0,0,1
ANTHRO,141,1,X LIU,2,6,12,8,7,1,2,0,0,0,0,0,2
ANTHRO, 160AC,1,C BRIGGS,9,59,32,24,41,17,9,7,2,0,0,0,9
ANTHRO,162,1,A SHUMAN,5,20,5,1,1,0,0,0,0,0,0,1,0
ANTHRO, 169B,1,M FERME,0,3,6,10,5,3,0,0,1,0,0,0,1
ANTHRO,181,1,S MAHMOOD,1,14,11,13,10,2,0,0,0,0,1,0,2
ANTHRO,189,2,E DUBUISSON,0,9,8,6,3,2,0,0,0,0,0,0,0
ANTHRO, 189A,1,A ONG,0,25,6,0,1,2,0,3,0,0,1,0,0
ANTHRO,196,2, MILLIGAN NEWMARK,0,13,7,2,3,0,0,0,0,0,0,0,0
ANTHRO,C147B,1,D ALFONSO,0,11,12,4,2,1,1,1,1,0,0,0,0
ANTHRO,R005B,1,M GOODWIN,1,1,9,4,0,0,0,0,0,0,0,0,0
ANTHRO,R005B,2,M GOODWIN,0,2,5,3,3,0,0,0,0,0,0,0,0
ARABIC, 001A,2,H NEALE,0,3,3,2,3,0,0,0,0,0,0,0,0
ARABIC, 001A,4,E SAYLOR,6,4,3,0,0,0,0,0,0,0,0,0,0
ARABIC, 001A,5,A ZILDZIC,5,5,2,1,0,0,0,0,0,0,0,0,0
ARABIC, 020A,1,S S'HIRI,1,5,5,2,0,0,0,0,0,0,0,0,0
ARABIC, 020A,3,H BAZIAN,4,5,5,4,0,0,0,0,0,0,0,0,0
ARABIC, 100A,1,S S'HIRI,2,11,4,5,0,0,0,0,0,0,0,0,0
ARABIC,108,1,J HAYES,0,11,1,1,1,0,0,0,0,0,0,0,0
ARABIC, 111A,1,M SIDDIQ,2,6,3,0,0,0,0,0,0,0,0,0,0
ARCH, 039C,1,M COMERIO,2,12,5,5,1,1,0,0,0,0,0,0,0
ARCH, 100A,1,L IWAMOTO,2,5,11,12,11,10,9,2,2,4,1,0,2
ARCH, 100B,1,R CHOW,0,11,19,13,16,6,1,0,0,0,0,0,0
ARCH,101,2,N DE MONCHAUX,1,1,1,5,2,1,0,0,0,0,0,0,0
ARCH, 110AC,1,G CRANZ,4,35,26,23,12,4,2,3,4,2,1,0,6
ARCH,129,1,M DHAEMERS,0,10,0,0,1,0,0,0,0,0,0,0,0
ARCH,150,1,R BLACK,3,13,12,14,25,21,8,9,14,1,0,1,5
ARCH, 170A,1,A SHANKEN,0,9,30,32,40,46,16,9,8,2,1,0,3
ARCH,173,1,G CASTILLO,0,2,9,2,2,0,0,0,0,0,0,0,1
ART,8,1,J MCNAMARA,13,53,8,3,6,1,0,1,0,0,0,0,1
ART,12,1,R RIVERA,0,9,6,1,3,1,0,0,0,1,0,0,0
ART,12,2,C NAGASAWA,0,15,0,0,0,0,1,0,0,0,0,0,0
ART,13,2,J MCNAMARA,0,23,3,0,0,0,0,0,0,0,0,0,1
ART,14,1,R HUSSONG,0,8,5,0,0,0,0,0,0,0,0,0,0
ART,14,2,M VAN DEN DOOL,0,2,2,1,4,2,0,0,0,0,0,0,1
ART,16,1,R HUSSONG,0,14,5,0,0,1,0,0,0,0,0,0,0
ART,26,1,G NIEMEYER,2,5,1,3,3,0,0,0,0,0,0,0,0
ART,102,1,L RODRIGUEZ,4,5,2,2,2,0,0,0,0,0,0,0,0
ART,102,2,K SHERWOOD,0,15,3,1,3,0,0,0,0,0,0,0,1
ART,117,1,C NAGASAWA,0,16,0,1,0,0,0,0,0,0,0,0,2
ART,118,1,R SHAW,0,13,0,8,6,1,1,1,0,0,0,0,0
ART,123,1,R HUSSONG,0,16,2,4,1,1,0,0,0,0,0,0,0
ART,132,1,R SHAW,1,8,0,6,1,1,0,2,0,0,0,0,0
ART,133,1,B REIMAN,1,13,1,1,0,0,0,0,0,0,0,0,0
ART,137,1,W ZHANG,5,2,4,0,0,0,0,1,0,0,0,0,0
ART,160,1,A EICHER,3,8,3,1,0,1,0,0,0,0,0,0,0
ART,164,1,K SHERWOOD,1,13,4,3,0,0,1,4,0,0,0,0,0
ART,173,1,C KUBICK,0,8,8,0,1,0,0,0,0,0,0,0,0
ASAMST, 020A,1,M OMI,23,38,36,12,16,3,5,3,0,3,0,0,0
ASAMST,121,1,H DONG,0,38,5,0,2,0,0,0,0,0,0,0,0
ASAMST,122,1,J TAKAHASHI,0,9,10,2,0,1,0,0,0,0,0,0,0
ASAMST,124,1,C CHOY,0,15,5,6,0,0,0,1,0,0,0,0,0
ASAMST,126,1,K UM,0,0,3,3,2,2,3,1,1,0,0,0,1
ASAMST, 128AC,1,H BAZIAN,14,41,88,33,3,1,1,0,0,0,0,0,0
ASAMST,141,1,T FLEMING,2,12,8,6,8,1,1,0,0,0,0,0,0
ASAMST,171,1,E KIM,1,13,30,22,9,2,0,0,0,0,0,0,0
ASAMST,190,1,K RICHARDS,3,11,5,1,1,0,0,0,0,0,0,0,0
ASAMST,R002A,1,A LEONG,0,7,11,8,1,0,1,0,0,0,0,0,0
ASAMST,R002A,2,K NGUYEN,0,1,4,11,10,1,0,0,0,0,0,0,0
ASAMST,R002B,1,A LEONG,0,7,11,8,3,0,0,0,0,0,0,0,0
ASAMST,R002B,2,A GRANADO,2,4,7,4,2,2,1,0,0,0,0,0,1
ASIANST,10,1,K YAMANAKA,3,38,42,32,13,3,1,0,1,0,2,0,0
ASTRON,3,1,M DAVIS,0,14,1,0,6,0,0,2,0,0,0,0,0
ASTRON, 007A,1,E CHIANG,0,7,3,5,8,4,3,3,3,0,0,0,0
ASTRON,122,1,G MARCY,1,7,6,1,2,0,1,0,0,0,0,0,0
ASTRON,160,1,E QUATAERT,1,2,2,3,3,1,0,3,0,0,0,0,3
ASTRON,C010,1,A FILIPPENKO,53,121,49,49,91,20,16,10,5,0,2,0,1
BIO ENG,10,1,S KUMAR,1,55,3,13,22,6,1,0,0,0,0,0,0
BIO ENG,22,1,M DUECK,1,10,0,1,1,1,0,0,0,0,0,0,0
BIO ENG, 022L,1,M DUECK,1,6,4,0,3,0,0,0,0,0,0,0,0
BIO ENG,102,1,M MOFRAD,0,3,8,8,9,18,5,6,5,8,2,1,6
BIO ENG,111,1,S LEE,9,14,0,7,3,0,0,0,0,0,0,0,0
BIO ENG,115,1,H LAM,1,7,13,6,4,1,0,0,0,0,0,0,0
BIO ENG,116,1,S LI,8,28,11,3,1,1,0,0,0,0,0,0,0
BIO ENG,121,1,L LEE,2,11,17,2,2,2,0,0,0,0,0,0,0
BIO ENG, 121L,11,M DUECK,2,3,6,1,1,0,0,0,0,0,0,0,0
BIO ENG,131,1,I HOLMES,0,1,5,3,4,0,2,0,1,0,0,0,1
BIO ENG,132,1,J ANDERSON,2,3,2,1,3,1,0,1,0,0,0,0,0
BIO ENG,164,1,D FLETCHER,1,10,6,2,6,1,0,1,0,0,0,0,0
BIO ENG, 190D,1,A ARKIN,3,4,3,5,2,2,0,0,0,0,0,0,0
BIO ENG,192,1,A HERR,0,13,10,1,0,1,1,0,0,0,0,0,0
BIO ENG,196,16,D LIEPMANN,2,9,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,C118,1,K HEALY,3,6,4,8,5,1,3,1,0,0,0,1,0
BIO ENG,C119,1,T KEAVENY,0,3,1,6,5,4,0,1,1,0,0,0,0
BIO ENG,C144,1,K SJOLANDER,1,2,1,1,3,2,0,1,0,0,0,0,0
BIO ENG,C165,1,S CONOLLY,2,6,1,1,1,1,0,0,0,0,0,0,0
BIO-CDB, 001A,1,J FORTE,3,67,40,45,89,61,83,88,54,13,16,6,19
BIO-CDB, 001AL,1,M MEIGHAN,2,73,89,59,82,40,47,60,66,0,8,7,9
BIO-IB, 001B,1,J HUELSENBECK,7,31,93,109,133,99,81,56,36,21,18,8,11
BUDDSTD,190,1,M MATSUBARA,0,3,3,3,2,2,0,0,0,0,0,0,1
BUDDSTD,C115,1,M MATSUBARA,0,3,4,7,0,0,0,0,0,0,0,0,1
BUDDSTD,C120,1,S MEHENDALE,0,9,4,2,0,0,0,0,0,0,0,0,0
BUDDSTD,C128,1,A VON ROSPATT,1,5,6,4,3,1,0,0,1,0,0,0,1
CELTIC,70,1,K KLAR,0,13,7,5,4,0,0,0,0,0,0,0,1
CELTIC,128,1,A REJHON,2,6,3,1,1,1,0,1,0,0,0,0,0
CELTIC,R001B,1,T WALSH,0,6,4,7,0,0,0,0,0,0,1,0,0
CELTIC,R001B,2,D HELLMAN,0,0,0,2,2,2,2,4,1,0,0,0,0
CHEM, 001A,1,A STACY,13,126,32,49,124,34,32,49,11,0,17,0,3
CHEM, 001A,2,M MAJDA,11,70,33,45,113,31,21,53,5,0,17,0,12
CHEM, 001A,3,J ARNOLD,10,75,35,30,78,24,17,27,11,0,13,0,7
CHEM, 003A,1,S PEDERSEN,5,46,54,59,80,40,55,73,52,0,6,0,39
CHEM, 003AL,1,S PEDERSEN,0,126,145,19,9,4,2,0,0,0,0,0,4
CHEM, 003AL,2,S PEDERSEN,0,71,114,14,11,2,0,0,0,0,0,0,1
CHEM, 003B,1,K VOLLHARDT,3,39,22,22,27,17,26,19,31,4,6,5,9
CHEM, 003B,2,K VOLLHARDT,3,51,30,30,26,22,31,43,31,10,10,8,17
CHEM, 003BL,1,M ROBAK,6,217,29,9,21,7,5,4,3,0,3,0,2
CHEM, 003BL,2,M ROBAK,5,160,22,12,28,7,3,3,3,0,1,0,2
CHEM, 004A,1,R SAYKALLY,3,41,29,30,66,18,9,8,4,0,0,0,3
CHEM,15,1,L MORETTO,0,19,5,9,6,0,0,3,8,0,0,0,2
CHEM,103,1,C CHANG,0,23,8,14,25,2,2,7,3,0,0,0,2
CHEM, 104A,1,P YANG,3,15,3,5,27,4,2,14,3,0,6,0,3
CHEM,105,1,E WILLIAMS,1,7,6,3,5,0,4,4,2,0,2,0,0
CHEM,108,1,R ANDERSEN,0,3,4,2,2,1,0,0,0,0,0,0,1
CHEM, 112A,1,M FRANCIS,2,52,21,18,31,7,9,39,10,0,11,0,4
CHEM,113,1,M BRENNAN,5,13,10,12,1,7,2,0,1,0,0,0,0
CHEM, 120A,1,K WHALEY,3,3,5,9,18,9,5,2,3,0,3,0,1
CHEM, 120B,1,N GINSBERG,3,12,16,4,9,3,2,2,0,0,7,0,3
CHEM,125,1,C HARRIS,6,2,1,2,2,2,0,1,0,0,0,0,3
CHEM,135,1,M CHANG,2,21,17,11,30,10,7,8,8,0,3,0,1
CHEM,143,1,J CERNY,0,1,4,6,1,0,0,0,0,0,0,0,2
CHICANO,50,1,D MONTEJANO,2,15,18,5,11,3,1,4,1,0,0,0,0
CHICANO,130,1,C RODRIGUEZ,4,1,13,6,4,0,1,0,1,0,0,0,0
CHICANO, 135A,1,R TELLES,0,13,36,23,6,2,0,0,0,0,0,0,0
CHICANO,163,1,R GROSFOGUEL,5,8,2,1,0,0,0,0,0,0,0,0,0
CHICANO,174,1,M GONZALEZ,1,9,5,4,7,2,0,0,1,0,0,0,0
CHICANO,176,1,S TULLY,0,7,9,3,1,0,0,0,0,0,0,0,0
CHICANO,180,1,C RODRIGUEZ,1,7,9,1,3,0,1,2,0,0,0,0,0
CHICANO,180,2,A SARAGOZA,1,5,7,1,2,6,0,0,0,0,0,0,1
CHINESE, 001A,1,Y YANG,0,5,7,1,1,1,0,0,0,0,0,0,0
CHINESE, 001A,2,Y YANG,0,6,3,3,3,2,0,0,0,0,0,0,1
CHINESE, 001A,3,Y YANG,0,4,4,5,1,1,0,0,0,0,0,0,0
CHINESE, 001A,4,Y YANG,0,6,1,3,0,0,0,2,1,0,0,0,0
CHINESE, 001A,5,Y YANG,0,5,6,2,0,1,0,1,0,0,0,0,0
CHINESE, 001A,6,Y YANG,0,6,3,2,1,0,0,0,0,0,0,0,0
CHINESE, 001X,1,L LIU,0,2,6,2,0,1,1,0,0,0,0,0,0
CHINESE, 001X,2,L LIU,0,5,7,1,1,0,0,0,0,0,0,0,0
CHINESE, 001X,3,L LIU,0,5,6,1,0,1,0,0,0,0,0,0,0
CHINESE, 001X,4,L LIU,0,4,6,2,1,0,0,0,0,1,0,0,0
CHINESE, 001Y,1,Y YANG,0,6,9,2,1,0,0,0,0,0,0,0,0
CHINESE, 001Y,2,Y YANG,0,10,3,3,2,0,0,0,0,0,0,0,0
CHINESE, 001Y,3,Y YANG,0,6,7,0,1,1,0,0,0,0,0,0,0
CHINESE, 001Y,4,Y YANG,0,7,5,4,2,2,0,0,0,0,0,0,0
CHINESE, 007A,1,A JONES,0,6,16,11,2,6,2,0,0,0,0,0,0
CHINESE, 010A,1,L LIU,0,6,4,4,2,0,0,0,0,0,0,0,0
CHINESE, 010A,2,L LIU,0,3,2,6,1,1,0,1,0,0,0,0,0
CHINESE, 010A,3,L LIU,0,3,3,4,1,0,0,0,0,0,0,0,0
CHINESE, 100A,1,L ZHANG,0,5,4,7,5,0,0,0,1,0,0,0,0
CHINESE, 100XA,1,L ZHANG,0,5,1,4,0,1,0,0,0,0,0,0,0
CHINESE, 100XA,3,L ZHANG,0,4,7,5,1,1,0,0,0,0,0,0,0
CHINESE, 100XA,4,L ZHANG,0,7,5,5,0,0,0,0,1,0,0,0,0
CHINESE, 100XA,5,L ZHANG,0,3,5,1,0,2,0,0,0,0,0,0,0
CHINESE,101,1,I LI,0,6,4,2,0,0,0,0,0,0,0,0,0
CHINESE,101,2,I LI,0,3,6,3,2,0,0,0,0,0,0,0,0
CHINESE,101,3,I LI,0,3,4,4,0,0,0,0,0,0,0,0,0
CHINESE,101,4,I LI,0,7,3,2,0,0,1,0,0,0,0,0,0
CHINESE, 110A,1,P VARSANO,0,4,6,6,8,2,2,3,4,0,0,0,0
CHINESE,111,1,I LI,0,7,6,3,1,0,0,0,0,0,0,0,0
CHINESE,111,2,I LI,0,4,11,1,2,1,0,0,0,0,0,0,0
CHINESE,155,1,R ASHMORE,0,6,12,1,2,2,0,0,0,0,0,0,0
CHM ENG,140,1,C RADKE,1,17,3,19,14,6,7,18,10,0,4,0,8
CHM ENG,142,1,A KATZ,3,19,18,15,24,9,5,5,3,0,2,0,1
CHM ENG, 150B,1,A BELL,1,10,10,12,35,21,12,3,2,0,0,0,1
CHM ENG,154,1,R MABOUDIAN,2,12,4,5,5,4,0,1,1,0,1,0,0
CHM ENG,160,1,R UPADHYE,1,3,1,5,7,6,2,2,1,0,0,0,0
CHM ENG,162,1,P WALLMAN,2,10,2,4,17,3,3,2,6,0,0,0,1
CHM ENG, 170A,1,D CLARK,2,12,10,13,16,1,4,2,0,0,0,0,1
CHM ENG,179,1,D GRAVES,1,1,3,5,1,3,0,1,0,0,0,0,0
CHM ENG,195,6,J REIMER,0,4,0,7,2,2,2,1,1,0,0,0,1
CIV ENG,60,1,C OSTERTAG,0,5,10,17,14,9,5,3,1,0,0,1,0
CIV ENG,70,1,S GLASER,2,4,8,5,6,5,10,5,1,0,0,0,1
CIV ENG,93,1,M HANSEN,0,14,17,10,10,4,3,5,1,1,2,0,1
CIV ENG,100,1,M STACEY,1,13,11,16,13,12,4,4,1,0,0,0,0
CIV ENG,101,1,E VARIANO,0,7,3,5,3,1,1,1,0,0,0,0,0
CIV ENG,103,1,J HUNT,1,4,4,5,5,3,2,7,0,0,0,0,0
CIV ENG,111,1,W NAZAROFF,3,7,9,14,13,10,5,4,2,0,2,0,0
CIV ENG,115,1,D SEDLAK,1,9,7,12,7,5,2,4,1,0,2,0,1
CIV ENG,120,1,M PANAGIOTOU,1,11,19,15,11,9,0,4,0,0,0,0,0
CIV ENG,122,1,A ASTANEH-ASL,1,18,10,3,2,0,0,1,0,0,0,0,0
CIV ENG,123,1,K MOSALAM,5,4,6,9,3,2,4,0,1,0,1,0,0
CIV ENG,124,1,S MAHIN,3,22,11,7,9,4,0,3,0,0,0,0,0
CIV ENG,131,1,S LI,1,4,20,8,2,0,0,0,0,0,0,0,0
CIV ENG,153,1,J RAKAS,4,18,7,0,0,0,0,0,0,0,0,0,0
CIV ENG,156,1,J WALKER,3,11,14,9,8,3,1,0,0,0,0,0,0
CIV ENG,166,1,A HORVATH,0,24,16,3,6,2,0,3,0,0,0,0,2
CIV ENG,167,1,C IBBS,0,6,7,8,11,10,4,13,3,0,2,0,0
CIV ENG,171,1,S GLASER,2,2,4,2,6,1,3,0,0,3,0,0,0
CIV ENG,173,1,N SITAR,0,7,11,12,3,2,0,1,0,0,0,0,0
CIV ENG,175,1,J BRAY,1,7,13,14,11,11,6,2,1,0,0,0,0
CIV ENG,177,1,R SHORT,2,1,19,11,13,9,0,1,0,0,0,0,0
CIV ENG,191,1,R SENGUPTA,1,4,15,4,10,2,0,1,0,0,1,0,1
CIV ENG,193,1,A DER KIUREGHIAN,1,3,3,3,2,4,4,0,0,0,0,0,2
CIV ENG,C030,1,T KEAVENY,1,3,7,10,8,10,6,5,5,0,1,0,1
CIV ENG,C030,2,F ARMERO,3,6,0,3,5,6,1,5,3,0,2,0,0
CIV ENG,C106,1,A GOLDSTEIN,0,4,1,1,7,3,0,0,0,0,0,0,0
CLASSIC, 010A,1,L KURKE,5,28,25,33,16,2,5,0,0,0,0,0,3
CLASSIC, 017A,1,J RYGORSKY,1,3,12,11,4,2,2,0,0,0,0,0,0
CLASSIC,121,1,A BULLOCH,4,25,11,17,5,1,2,0,0,0,1,0,0
CLASSIC,130,1,A BRYEN,0,2,8,5,4,0,2,0,0,0,0,0,1
CLASSIC, 175F,1,C HALLETT,4,9,1,4,2,0,2,0,0,0,0,0,0
COG SCI,C001,1,J CARMENA,16,26,21,15,14,2,3,5,2,0,2,0,1
COG SCI,C100,1,W PRINZMETAL,8,19,9,12,11,4,5,3,3,0,0,0,1
COG SCI,C131,1,T GRIFFITHS,2,8,14,3,13,7,3,0,7,0,0,0,3
COLWRIT, 010A,2,C HILL,0,8,5,2,1,0,0,0,0,0,0,0,0
COLWRIT, 010A,3,J LEVINE,0,7,6,3,0,0,0,0,0,0,0,0,0
COLWRIT, 010A,4,D FLASH,0,6,5,3,0,0,0,0,0,0,0,0,1
COLWRIT,105,1,P HAMMONS,0,5,2,1,3,0,0,0,0,0,0,0,0
COLWRIT,110,1,S TOLLEFSON,0,7,7,0,1,0,0,0,0,0,1,0,0
COLWRIT,151,1,C COLE,2,4,0,0,4,0,0,2,0,0,0,0,0
COLWRIT,R001A,1,C COLE,0,0,0,4,4,0,4,0,0,0,0,0,0
COLWRIT,R001A,6,D FLASH,0,0,0,4,5,1,1,0,0,0,0,0,0
COLWRIT,R001A,7,M SOKOLIK,0,1,2,4,3,1,1,0,0,0,0,0,0
COLWRIT,R001A,8,J LANG,0,1,1,3,2,3,2,0,1,0,0,0,0
COLWRIT,R001A,9,J LEVINE,0,0,2,4,2,3,1,2,0,0,0,0,0
COLWRIT,R001A,11,M BAPTISTE,0,0,4,2,4,0,0,1,1,0,0,0,0
COLWRIT,R001A,12,M SOKOLIK,0,1,3,4,0,1,2,1,0,0,0,0,0
COLWRIT,R001A,13,T CRISP,0,0,2,4,2,0,3,0,0,0,0,0,0
COLWRIT,R001A,15,C OAKES,0,0,3,1,4,5,0,0,0,0,0,0,0
COLWRIT,R001A,16,C HILL,0,0,2,2,4,1,3,0,0,0,0,0,1
COLWRIT,R001A,17,T JOHNSON,2,0,1,4,0,2,1,0,2,0,0,0,0
COLWRIT,R001A,18,P HAMMONS,0,2,0,1,4,1,1,1,1,3,0,0,0
COLWRIT,R001A,20,G OFFEN-BROWN,0,0,3,5,0,3,1,0,0,0,0,0,0
COLWRIT,R001A,24,S BOBO,0,0,1,3,3,5,0,0,0,0,0,0,1
COLWRIT,R001A,25,Y CHIANG,0,2,1,3,3,2,0,0,0,0,0,0,0
COLWRIT,R001A,26,S BOBO,0,0,4,2,4,0,0,0,0,2,1,0,1
COLWRIT,R001A,30,J LANG,0,2,1,1,3,4,1,1,0,0,0,0,0
COLWRIT,R004B,1,P STEENLAND,0,4,2,2,3,0,3,0,1,0,0,0,1
COLWRIT,R004B,2,M LARKIN,0,4,3,2,2,2,2,0,0,0,1,0,0
COLWRIT,R004B,3,M BAPTISTE,1,2,3,1,3,2,0,2,1,0,0,0,1
COLWRIT,R004B,4,Y CHIANG,0,3,6,5,0,0,1,0,0,0,0,0,0
COLWRIT,R004B,5,P STEENLAND,0,4,1,3,5,1,1,1,0,0,0,0,1
COLWRIT,R004B,6,C OAKES,0,1,7,1,5,3,0,0,0,0,0,0,0
COLWRIT,R004B,7,M LARKIN,1,3,4,2,2,1,0,1,0,0,0,0,0
COM LIT,20,1,T HAMPTON,0,16,13,8,11,1,1,1,1,0,0,0,0
COM LIT, 041A,1,N CLEAVER,7,17,1,0,2,0,0,0,0,0,0,0,0
COM LIT, 060AC,1,S BHAUMIK,2,16,6,3,0,1,0,0,0,0,0,0,0
COM LIT,100,2,L KURKE,0,8,1,4,5,1,0,0,0,0,0,0,0
COM LIT, 112A,1,M KOTZAMANIDOU,0,10,1,0,0,0,0,0,0,0,0,0,0
COM LIT,155,2,H FREED-THALL,1,5,5,3,5,2,1,0,0,0,0,0,0
COM LIT,171,1,M KOTZAMANIDOU,0,10,5,2,0,0,0,0,0,0,0,0,0
COM LIT,190,1,M BERNSTEIN,0,7,4,2,2,0,1,0,0,0,0,0,0
COM LIT,R001A,1,J BULGER,0,5,10,10,5,1,0,0,0,0,0,0,1
COM LIT,R001A,2,P HAACKE,0,8,6,14,2,2,2,0,0,0,0,0,0
COM LIT,R001A,3,A TRAN,0,6,4,3,3,0,2,0,0,0,0,0,0
COM LIT,R001A,4,S COCHRAN,0,2,6,3,3,1,1,1,0,0,0,0,0
COM LIT,R001A,5,G BONETTI,0,6,5,2,3,0,0,0,0,0,0,0,0
COM LIT,R001A,6,L RAMOS,0,3,3,5,4,0,0,0,0,0,0,0,0
COM LIT,R001A,7,L RAMOS,0,7,10,8,3,3,0,1,0,0,0,0,0
COM LIT,R001B,1,J DEANGELIS,2,12,12,6,2,0,0,0,0,0,0,0,0
COM LIT,R001B,2,J CABALLERO,1,5,9,3,8,3,0,0,0,1,0,0,0
COM LIT,R001B,5,P DIMOVA,3,9,6,9,5,0,0,0,0,0,0,0,0
COM LIT,R001B,6,J LILLIE,0,7,10,9,6,0,0,1,0,0,0,0,0
COM LIT,R001B,7,P DIMOVA,1,5,5,4,2,0,0,0,0,0,0,0,0
COM LIT,R001B,9,T SINGLETON,1,8,3,4,1,0,0,0,0,0,0,0,0
COM LIT,R001B,10,L GURTON-WACHTER,1,5,8,9,5,4,1,0,0,0,0,0,0
COM LIT,R001B,11,J CREWE,0,3,10,2,3,2,0,0,0,0,0,0,0
COM LIT,R001B,12,N ESTREICH,0,4,6,4,0,0,0,0,0,0,0,0,0
COM LIT,R001B,14,T MCENANEY,0,0,5,3,5,3,0,0,0,0,0,0,0
COM LIT,R001B,15,J JIMENEZ,0,15,14,3,0,0,0,0,0,0,0,0,0
COM LIT,R001B,16,A HENRY,0,6,8,2,2,1,0,1,0,0,0,0,0
COMPSCI, 003S,1,D GARCIA,13,67,3,8,6,1,0,3,0,0,1,0,8
COMPSCI,10,1,D GARCIA,6,13,5,8,10,2,3,4,2,0,1,0,2
COMPSCI, 061A,1,B HARVEY,49,32,36,73,84,72,19,16,8,12,11,4,12
COMPSCI, 061B,1,J SHEWCHUK,16,30,48,39,30,28,28,4,7,5,2,0,5
COMPSCI, 061C,1,R KATZ,2,17,26,27,34,22,6,14,5,0,4,0,8
COMPSCI,70,1,D WAGNER,5,16,37,36,66,24,20,47,6,0,5,0,5
COMPSCI,150,1,K PISTER,3,9,7,5,7,2,1,2,3,0,0,0,0
COMPSCI,160,1,J CANNY,2,8,12,14,8,6,3,2,1,0,0,0,0
COMPSCI,161,1,J TYGAR,1,21,15,12,15,8,0,9,0,0,0,0,0
COMPSCI,162,1,J KUBIATOWICZ,1,18,33,22,30,20,11,6,5,2,1,0,2
COMPSCI,164,1,R BODIK,7,16,7,3,5,3,3,3,0,0,0,1,1
COMPSCI,169,1,A FOX,2,10,5,11,13,7,7,4,3,0,1,0,0
